labels_per_client,round,optimizer,learning_rate,fl_test_loss,fl_test_accuracy,sfl_test_loss,sfl_test_accuracy,fl_minus_sfl_accuracy,global_l2_distance_fl_vs_sfl,fl_time_sec,sfl_time_sec,evaluation_time_sec,total_round_time_sec,weights_dir
6,18,SGD,0.005,2.2960703563690186,0.1042,2.2960703563690186,0.1042,0.0,0.0,2.9712145440280437,3.200579944998026,0.6200161159504205,6.794547980185598,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,19,SGD,0.005,2.2952314586639404,0.1056,2.2952314586639404,0.1056,0.0,0.0,3.013981399126351,3.069651522906497,0.6199545310810208,6.706375428009778,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,20,SGD,0.005,2.2943362689971925,0.1069,2.2943362689971925,0.1069,0.0,0.0,2.798267388017848,2.931095093023032,0.614383646985516,6.346546581946313,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,21,SGD,0.005,2.293365061950684,0.1098,2.293365061950684,0.1098,0.0,0.0,2.813417895929888,3.26888650492765,0.6188358420040458,6.703675506170839,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,22,SGD,0.005,2.2922875202178954,0.114,2.2922875202178954,0.114,0.0,0.0,2.8548247369471937,3.1489469709340483,0.6365751179400831,6.643513777991757,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,23,SGD,0.005,2.2910274070739747,0.1209,2.2910274070739747,0.1209,0.0,0.0,2.8053347170352936,2.8594706531148404,0.6415706500411034,6.313817064044997,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,24,SGD,0.005,2.2895681228637694,0.1869,2.2895681228637694,0.1869,0.0,0.0,2.901366543956101,2.908883446129039,0.6274501208681613,6.440465911058709,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,25,SGD,0.005,2.2880129848480224,0.2242,2.2880129848480224,0.2242,0.0,0.0,2.845180822070688,3.112472948152572,0.636826217873022,6.597447613952681,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,26,SGD,0.005,2.28629084777832,0.2236,2.28629084777832,0.2236,0.0,0.0,2.74345297110267,3.289648277917877,0.6327372509986162,6.6728430080693215,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,27,SGD,0.005,2.284323137664795,0.2191,2.284323137664795,0.2191,0.0,0.0,2.9937511389143765,3.0968462168239057,0.6430128950159997,6.736635506851599,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,28,SGD,0.005,2.2821107933044433,0.2175,2.2821107933044433,0.2175,0.0,0.0,2.996847010916099,3.0558231349568814,0.6425387558992952,6.701583638088778,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,29,SGD,0.005,2.2796157749176027,0.2193,2.2796157749176027,0.2193,0.0,0.0,2.982334243133664,3.1839396241120994,0.6746291408780962,6.843910399125889,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,30,SGD,0.005,2.276752994155884,0.224,2.276752994155884,0.224,0.0,0.0,2.925147528992966,3.135344222886488,0.6455294250044972,6.708731491817161,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,31,SGD,0.005,2.2734026626586914,0.2323,2.2734026626586914,0.2323,0.0,0.0,2.9567401600070298,3.08324756892398,0.646428921027109,6.6936846361495554,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,32,SGD,0.005,2.2694291015625,0.2496,2.2694291015625,0.2496,0.0,0.0,2.9939794070087373,2.9126994020771235,0.6450631939806044,6.554482422070578,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,33,SGD,0.005,2.264648677062988,0.2728,2.264648677062988,0.2728,0.0,0.0,2.8350734307896346,3.0192190329544246,0.6482554911635816,6.505153503967449,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,34,SGD,0.005,2.2588141330718994,0.2967,2.2588141330718994,0.2967,0.0,0.0,2.9046599650755525,2.984475159086287,0.6434713138733059,6.539525492116809,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,35,SGD,0.005,2.251571353530884,0.3319,2.251571353530884,0.3319,0.0,0.0,2.8089085950050503,3.145413101883605,0.6391665558330715,6.596075171837583,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,36,SGD,0.005,2.242417640686035,0.3665,2.242417640686035,0.3665,0.0,0.0,3.024153906153515,3.0579932308755815,0.6393828277941793,6.72442732215859,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,37,SGD,0.005,2.230591968536377,0.3917,2.230591968536377,0.3917,0.0,0.0,2.7657188111916184,3.130287674954161,0.6388531450647861,6.541939567076042,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,38,SGD,0.005,2.215023971939087,0.394,2.215023971939087,0.394,0.0,0.0,2.9964035390876234,3.199503348907456,0.6576307460200042,6.858373850118369,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,39,SGD,0.005,2.1941531566619874,0.3877,2.1941531566619874,0.3877,0.0,0.0,2.9543665058445185,3.010054566897452,0.6376641518436372,6.604757466120645,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,40,SGD,0.005,2.1659151206970213,0.3898,2.1659151206970213,0.3898,0.0,0.0,2.7463289429433644,2.90320925693959,0.643782617058605,6.296189928893,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,41,SGD,0.005,2.128062989425659,0.3872,2.128062989425659,0.3872,0.0,0.0,2.9001864849124104,3.030352816917002,0.6365136138629168,6.569622610928491,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,42,SGD,0.005,2.077627429962158,0.3742,2.077627429962158,0.3742,0.0,0.0,2.8423945629037917,2.895722418092191,0.6425339081324637,6.387347072130069,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,43,SGD,0.005,2.0121852167129517,0.3635,2.0121852167129517,0.3635,0.0,0.0,2.935241086874157,3.047641695011407,0.6460815160535276,6.631616567960009,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,44,SGD,0.005,1.930492953491211,0.3671,1.930492953491211,0.3671,0.0,0.0,2.9285704628564417,2.9751284229569137,0.6429243159946054,6.549304394982755,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,45,SGD,0.005,1.8381058444976808,0.3874,1.8381058444976808,0.3874,0.0,0.0,2.8832161989994347,3.0395440100692213,0.644948094850406,6.5733682359568775,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,46,SGD,0.005,1.7368742729187012,0.4024,1.7368742729187012,0.4024,0.0,0.0,3.035938172135502,3.202447318006307,0.6604547291062772,6.901440076995641,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,47,SGD,0.005,1.6371101495742797,0.422,1.6371101495742797,0.422,0.0,0.0,2.8315499119926244,2.9029487879015505,0.6358152539469302,6.372961282031611,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,48,SGD,0.005,1.5398107284545899,0.505,1.5398107284545899,0.505,0.0,0.0,2.9188495450653136,3.0753208990208805,0.6535392289515585,6.651810507057235,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,49,SGD,0.005,1.4464037158966065,0.5547,1.4464037158966065,0.5547,0.0,0.0,2.858263569884002,2.9292078418657184,0.636237455997616,6.426359632052481,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
6,50,SGD,0.005,1.3552482919692994,0.5789,1.3552482919692994,0.5789,0.0,0.0,2.8965886970981956,3.087658306816593,0.638648031046614,6.625559831038117,results/weights/fl_vs_sfl_noniid_label_skew/labels_6_per_client
